movie_id,release_year,original_language,runtime,vote_average,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,production_company1,production_company2,production_company3,production_company4,production_company5,production_company6,production_company7,production_company8,production_company9,production_company10,production_company11,production_company12,production_company13,production_company14,production_company15,production_company16,production_company17,production_company18,production_company19,production_company20,production_company21,production_company22,production_company23,production_company24,production_company25,production_company26,production_country1,production_country2,production_country3,production_country4,production_country5,production_country6,production_country7,production_country8,production_country9,production_country10,production_country11,production_country12,spoken_language1,spoken_language2,spoken_language3,spoken_language4,spoken_language5,spoken_language6
2799,1991,7,90.0,5.2,5,0,0,0,0,0,0,0,845,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,11,21,0,0,0
2802,1988,7,115.0,6.0,1,2,6,18,22,0,0,0,1731,1882,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0
2805,1999,7,102.0,5.3,5,6,18,0,0,0,0,0,322,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2806,1999,7,96.0,5.3,5,22,0,0,0,0,0,0,970,500,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,0
2807,1999,7,82.0,4.2,1,19,20,0,0,0,0,0,1781,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2808,1992,7,102.0,5.8,1,6,19,20,22,0,0,0,334,1781,1641,853,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2809,1999,7,94.0,5.4,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0
2810,1997,13,81.0,7.9,3,17,22,0,0,0,0,0,1072,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
2811,1998,7,105.0,0.0,5,14,20,0,0,0,0,0,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,1999,7,97.0,6.3,1,6,8,22,0,0,0,0,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,11,6,22,0,0,0
2815,1986,7,117.0,4.8,1,22,23,0,0,0,0,0,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0
2816,1988,7,105.0,4.3,1,2,8,22,23,0,0,0,1781,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2818,1995,7,96.0,3.2,1,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2819,1975,7,117.0,7.2,1,17,22,0,0,0,0,0,1314,1900,503,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0
2820,1964,7,242.0,7.3,8,0,0,0,0,0,0,0,322,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2821,1919,7,116.0,5.0,2,8,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,1992,7,106.0,5.8,2,18,0,0,0,0,0,0,806,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2824,1999,7,94.0,5.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,1998,16,0.0,5.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
2828,1999,7,77.0,3.8,4,5,9,18,0,0,0,0,1828,928,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0
2833,1997,10,115.0,5.9,8,18,23,0,0,0,0,0,451,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2835,1999,7,101.0,5.3,1,5,22,0,0,0,0,0,1882,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2836,1999,7,96.0,5.6,5,8,18,0,0,0,0,0,1165,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2840,1999,7,103.0,6.0,14,22,0,0,0,0,0,0,588,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,11,21,0,0,0
2841,1999,7,99.0,6.5,14,17,22,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2842,1999,7,92.0,6.0,6,8,22,0,0,0,0,0,657,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0
2847,1939,7,121.0,7.0,1,2,8,18,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0
2848,1952,7,123.0,7.0,8,0,0,0,0,0,0,0,407,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2849,1991,7,100.0,5.7,5,8,0,0,0,0,0,0,1540,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2850,1993,7,90.0,5.5,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,1979,7,95.0,5.3,2,19,20,22,0,0,0,0,832,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2855,1983,7,99.0,5.4,14,20,0,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2856,1965,7,82.0,5.8,14,17,22,0,0,0,0,0,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2857,1968,7,90.0,7.1,3,10,15,16,0,0,0,0,1820,108,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2858,1999,7,122.0,7.9,5,8,0,0,0,0,0,0,528,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2859,1984,7,88.0,8.7,7,15,0,0,0,0,0,0,1680,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2860,1999,7,93.0,6.1,1,5,6,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2861,1999,7,137.0,6.3,5,8,18,0,0,0,0,0,1828,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2862,1980,7,156.0,5.3,8,13,18,0,0,0,0,0,1331,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,54,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0
2864,1999,7,93.0,5.5,5,0,0,0,0,0,0,0,1648,1232,489,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2865,1999,7,92.0,5.5,5,0,0,0,0,0,0,0,341,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2867,1985,7,106.0,6.9,5,14,0,0,0,0,0,0,407,487,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2870,1967,7,106.0,6.9,5,18,0,0,0,0,0,0,1314,761,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2871,1972,7,109.0,7.2,2,8,22,0,0,0,0,0,1882,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2872,1981,7,140.0,7.1,1,2,8,10,18,0,0,0,1277,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2873,1998,7,103.0,5.8,8,17,18,22,0,0,0,0,312,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2875,1993,7,109.0,6.0,8,17,18,22,0,0,0,0,300,1434,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2876,1994,7,87.0,6.1,3,4,8,9,10,0,0,0,1882,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2877,1975,7,111.0,6.5,8,15,16,0,0,0,0,0,407,790,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2878,1981,7,101.0,5.6,14,0,0,0,0,0,0,0,172,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2881,1999,7,105.0,6.2,1,6,8,17,22,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2882,1999,7,120.0,6.1,5,8,13,0,0,0,0,0,407,710,231,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,54,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2883,1999,7,112.0,6.3,5,8,18,0,0,0,0,0,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2884,1998,7,91.0,5.8,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2885,1999,7,104.0,5.9,8,18,0,0,0,0,0,0,1165,187,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2887,1999,7,85.0,3.6,1,5,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,54,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2888,1999,7,91.0,5.8,5,8,9,18,0,0,0,0,1801,736,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2889,1999,7,119.0,6.0,5,8,0,0,0,0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2890,1999,7,114.0,6.6,1,2,5,8,23,0,0,0,1854,148,1882,1856,398,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,37,0,0,0,0
2891,1999,7,98.0,5.5,5,6,0,0,0,0,0,0,1165,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2892,1998,7,93.0,5.0,1,8,17,20,0,0,0,0,1400,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,44,6,5,0,0,0
2894,1999,7,27.0,0.0,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2895,1972,7,92.0,6.6,1,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2896,1966,7,116.0,6.6,1,23,24,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2899,1939,7,76.0,6.3,1,2,3,4,9,0,0,0,1314,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2900,1988,7,113.0,6.2,8,14,19,20,22,0,0,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2901,1979,7,89.0,6.5,14,19,20,0,0,0,0,0,30,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2902,1983,7,113.0,6.0,14,17,22,0,0,0,0,0,1828,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2903,1986,7,93.0,5.4,14,22,0,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2904,1932,7,94.0,5.1,8,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2905,1962,13,96.0,7.8,1,2,5,8,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
2906,1999,7,133.0,5.3,8,18,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2907,1999,7,81.0,5.0,5,9,0,0,0,0,0,0,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2908,1999,7,118.0,7.2,6,8,0,0,0,0,0,0,662,1722,824,957,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2909,1998,7,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,1999,7,102.0,5.5,5,8,18,0,0,0,0,0,1143,35,400,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2915,1983,7,98.0,6.4,5,18,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0
2916,1990,7,113.0,7.1,1,2,19,20,22,0,0,0,1781,318,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2917,1981,7,113.0,7.1,6,8,18,22,0,0,0,0,1882,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2918,1986,7,103.0,7.5,5,0,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2921,1972,7,105.0,7.4,24,0,0,0,0,0,0,0,1828,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2922,1967,7,114.0,6.7,24,0,0,0,0,0,0,0,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2926,1988,7,92.0,6.6,5,8,9,15,0,0,0,0,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,22,0,0,0
2927,1946,7,86.0,7.6,8,18,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2929,1981,7,195.0,7.1,8,13,0,0,0,0,0,0,190,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,5,30,9,22,6,0
2930,1998,7,101.0,4.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2932,1978,7,94.0,7.6,8,18,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0
2936,1942,7,90.0,8.0,2,5,8,18,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2939,1953,7,92.0,6.7,6,8,22,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2940,1946,7,110.0,7.6,8,11,18,22,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,5,7,0,0
2941,1958,7,157.0,6.3,15,16,18,23,0,0,0,0,1801,1076,1599,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0
2942,1983,7,95.0,6.1,8,15,18,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0
2943,1992,10,148.0,7.2,8,18,0,0,0,0,0,0,176,1309,1280,379,982,302,873,333,1589,396,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,26,0,0,0,0
2945,1984,7,109.0,5.5,8,17,22,0,0,0,0,0,1882,1726,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2946,1965,7,92.0,6.5,5,15,16,0,0,0,0,0,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2947,1964,7,110.0,7.2,1,2,22,0,0,0,0,0,1820,570,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,0,0,0,0,0,0,0,45,6,7,0,0,0
2948,1963,7,115.0,6.9,1,2,22,0,0,0,0,0,1820,570,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,22,27,23,0,0
2949,1962,7,110.0,6.9,1,2,22,0,0,0,0,0,1820,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0
2953,1992,7,120.0,6.3,2,4,5,6,9,0,0,0,1801,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0
2954,1979,7,99.0,4.9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2955,1982,10,108.0,3.0,1,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2956,1987,7,106.0,5.8,1,6,8,18,22,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2957,1926,7,84.0,8.0,8,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2958,1998,7,107.0,0.0,8,0,0,0,0,0,0,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2959,1999,7,139.0,8.3,8,0,0,0,0,0,0,0,1801,1434,657,1685,1024,149,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2960,1999,7,97.0,4.6,7,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2962,1997,7,102.0,6.1,5,18,0,0,0,0,0,0,1517,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2963,1999,7,93.0,6.3,6,8,0,0,0,0,0,0,1046,11,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2964,1999,7,96.0,7.1,5,8,0,0,0,0,0,0,650,851,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2968,1981,7,116.0,6.6,2,5,9,10,19,20,0,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2970,1982,6,158.0,7.7,1,2,8,0,0,0,0,0,1894,1378,1937,1899,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,0,0,0,0,0,0,0,0,0,0,5,11,7,0,0,0
2971,1979,7,123.0,7.3,8,15,16,0,0,0,0,0,1801,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2973,1989,7,104.0,7.4,5,8,0,0,0,0,0,0,1277,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
