movie_id,title,release_year,genres,budget,original_language,original_title,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average
3039,Trading Places,1983,Comedy,40600000,en,Trading Places,/6HS7QG5aR0tZ9JHORs7DMtyqCDr.jpg,Paramount Pictures-Cinema Group Ventures,United States of America,1983-06-07,90400000.0,116.0,English-Português,7.1
3040,Meatballs,1979,Comedy,0,en,Meatballs,/o0NmLgnCVph7I07OP0yKGPFoLrO.jpg,Canadian Film Development Corporation (CFDC)-Famous Players,Canada,1979-06-28,0.0,92.0,English,5.9
3041,Meatballs Part II,1984,Comedy,0,en,Meatballs Part II,/pggJQTmfAXaQEnyQbY1N7PLCpp2.jpg,TriStar Pictures-Space Productions,United States of America,1984-07-27,0.0,86.0,English,3.5
3043,Meatballs 4,1992,Comedy,0,en,Meatballs 4,/2BdGVzFkZPQG9r1wOAq3Gkct3YM.jpg,,,1992-03-06,0.0,84.0,English,3.3
3044,Dead Again,1991,Mystery-Romance-Thriller,0,en,Dead Again,/4bF41yspvDDtzlDLXsgwtKzEgwS.jpg,Paramount Pictures,United States of America,1991-08-23,38016380.0,107.0,English,6.7
3045,Peter's Friends,1992,Comedy-Drama,0,en,Peter's Friends,/rmtLaQCQihbKIsuriek8qbjWbSu.jpg,Channel Four Films-Renaissance Films-British Broadcasting Corporation (BBC),United Kingdom,1992-09-18,0.0,101.0,English-Magyar,6.7
3048,Under the Rainbow,1981,Comedy,20000000,en,Under the Rainbow,/mCdXzpghn4tPz6hbQcvS2UwOh1C.jpg,,United States of America,1981-07-31,2297493.0,98.0,English,4.9
3049,How I Won the War,1967,Comedy-War,0,en,How I Won the War,/whI4pAKrLeZjOC5qYnO6QJbEi2x.jpg,,United Kingdom,1967-10-23,0.0,109.0,English-Français,5.6
3050,Light It Up,1999,Drama-Thriller,0,en,Light It Up,/sHbII8OHz2uoyOpPAVYe0LIJcdN.jpg,,United States of America,1999-11-04,0.0,99.0,English,6.6
3051,Anywhere But Here,1999,Comedy-Drama-Romance,23000000,en,Anywhere But Here,/j7XtUGwJizEn6SYppWYiNU3oRMB.jpg,Twentieth Century Fox Film Corporation-Fox 2000 Pictures,United States of America,1999-11-12,18653615.0,114.0,English,5.9
3052,Dogma,1999,Adventure-Comedy-Fantasy,10000000,en,Dogma,/c4z6u46AyH3dflgVJLXHbo3lx0U.jpg,Lions Gate-View Askew Productions,United States of America,1999-11-12,30652890.0,130.0,English,6.8
3055,Felicia's Journey,1999,Drama-Thriller,0,en,Felicia's Journey,/itqEwiINuYvaqvFKw5YWitnqAUc.jpg,Alliance Atlantis Communications-Icon Entertainment International-Marquis Films Ltd,Canada-United Kingdom,1999-11-24,0.0,116.0,English-Français-,6.3
3056,Oxygen,1999,Crime-Drama-Mystery-Thriller,0,en,Oxygen,/3yNvZtx4nE0h2SbYnJc3vftiB86.jpg,Abandon Pictures-Curb Entertainment-Paddy Wagon Productions,United States of America,1999-11-12,0.0,92.0,English,5.4
3057,Where's Marlowe?,1999,Comedy-Mystery-Thriller,0,es,Where's Marlowe?,/l4jVox6cJmcD5AbTAjZljyq8ZlS.jpg,,United States of America,1998-01-01,0.0,101.0,English,5.5
3059,British Intelligence,1940,Action-Adventure-Drama,0,en,British Intelligence,/hGHgBpgaLvtAb2xHIhrrzlBajJv.jpg,Warner Bros.,United States of America,1940-01-29,0.0,61.0,English-Français-Deutsch,5.8
3061,Holiday Inn,1942,Comedy-Drama-Music-Musical-Romance,0,en,Holiday Inn,/9Hxrm3wtxcjQ6QvOpXFH74ekpRs.jpg,Paramount Pictures,United States of America,1942-08-04,0.0,100.0,English,7.1
3063,Poison Ivy,1992,Thriller,0,en,Poison Ivy,/wYLMeaAgOcTPYyEsz1bsCN20EzU.jpg,New Line Cinema,United States of America,1992-05-08,0.0,93.0,English,5.2
3065,Ten Benny,1997,Action-Drama,0,en,Ten Benny,/8clglzeK8gi2qBU1CwL8loLPL6Y.jpg,,,1995-04-09,0.0,108.0,,10.0
3066,Tora! Tora! Tora!,1970,Action-Adventure-Drama-History-War,25485000,en,Tora! Tora! Tora!,/njNKZEgVVTk7Q0Fir99fuvEMCf7.jpg,Twentieth Century Fox Film Corporation,Japan-United States of America,1970-01-26,29548291.0,144.0,English-日本語,6.9
3067,Women on the Verge of a Nervous Breakdown,1988,Comedy-Drama,700000,es,Mujeres al borde de un ataque de nervios,/lOehCiqghODNrNBpI1JS76zl6Lx.jpg,El Deseo,Spain,1988-03-14,7179298.0,88.0,Español,7.6
3071,Stand and Deliver,1987,Drama,0,en,Stand and Deliver,/rGG02Q77dDqm0nOKQfn2c49hZAK.jpg,Warner Bros.,United States of America,1988-03-11,13994920.0,103.0,Magyar-English-Español,7.3
3072,Moonstruck,1987,Comedy-Drama-Romance,0,en,Moonstruck,/2OIxyH2zMPYBzaECdIlX81Qc398.jpg,Metro-Goldwyn-Mayer (MGM)-Star Partners,United States of America,1987-12-18,80640528.0,102.0,English,6.7
3074,Jeremiah Johnson,1972,Adventure-Western,0,en,Jeremiah Johnson,/i2wo9M885KcSljpbut24xZCx05r.jpg,Warner Bros.-Sanford Productions (III),United States of America,1972-09-10,0.0,108.0,English,7.5
3075,Repulsion,1965,Drama-Horror-Thriller,300000,en,Repulsion,/4payjKRO69Aew6Y53DfJ4KqhWs8.jpg,Compton Films-Tekli British Productions-The Criterion Collection,United Kingdom,1965-06-01,0.0,105.0,English,7.5
3076,Irma la Douce,1963,Comedy-Romance,0,en,Irma la Douce,/3RH81SQAINdo7Pmf6EFK3ToWpMK.jpg,The Mirisch Corporation-Phalanx Productions,United States of America,1963-06-04,0.0,135.0,English,7.1
3077,42 Up,1998,Documentary-Foreign,0,en,42 Up,/aC1VEsiImpL1SwLnm7cKK6ro8qR.jpg,,United Kingdom,1998-07-28,0.0,139.0,English,6.6
3078,Liberty Heights,1999,Drama,0,en,Liberty Heights,/o9lUIJWeSWGtgw9xVH1GtpvwWcI.jpg,Warner Bros.-Baltimore Spring Creek Pictures,United States of America,1999-11-17,0.0,127.0,English-Deutsch-,6.7
3079,Mansfield Park,1999,Drama-Romance,0,en,Mansfield Park,/reh2SdnPDmFbjWWAEbTv9GgQbke.jpg,BBC Films-HAL Films,United Kingdom,1999-11-12,0.0,112.0,English,6.7
3081,Sleepy Hollow,1999,Drama-Fantasy-Horror-Mystery-Romance-Thriller,100000000,en,Sleepy Hollow,/mTN4m41lHKaIf0dVcWzVdCJOYik.jpg,Paramount Pictures-American Zoetrope-Mandalay Pictures-Tim Burton Productions-Karol Film Productions,Germany-United States of America,1999-11-18,206071502.0,105.0,English,6.9
3084,Home Page,1999,Documentary,0,en,Home Page,/A1S3lgrgV8m6AMvEPiX6zGmdCen.jpg,Arte-Zweites Deutsches Fernsehen (ZDF)-Copacetic Pictures,United States of America-Germany,1998-10-14,0.0,102.0,,0.0
3087,Scrooged,1988,Comedy-Drama-Fantasy,0,en,Scrooged,/9gUQPVt0QZYKUBrGGtknfrsRQ1c.jpg,Paramount Pictures,United States of America,1988-11-22,60328000.0,101.0,English,6.7
3088,Harvey,1950,Comedy-Drama,0,en,Harvey,/1w1rphQjNFIkGw0mxsBxe2N924C.jpg,Universal International Pictures (UI),United States of America,1950-10-13,0.0,104.0,English,7.7
3090,Matewan,1987,Drama,4000000,en,Matewan,/kFFYseXqiKrAqs4JJyqlayO6hHS.jpg,,United States of America,1987-08-28,1680358.0,132.0,English-Italiano,7.2
3091,Kagemusha,1980,Action-Drama-History-War,0,ja,影武者,/5ZfxTO5IWuefPrUALF0GFKql4O0.jpg,Toho Company,Japan,1980-04-26,0.0,180.0,日本語,7.7
3093,McCabe & Mrs. Miller,1971,Drama-Western,0,en,McCabe & Mrs. Miller,/buuKUShkNWfF5clxVE2pGCBFu81.jpg,Warner Bros.,United States of America,1971-06-24,0.0,120.0,English,7.3
3094,Maurice,1987,Drama-Romance,0,en,Maurice,/4MI2y8XViPrDiKs1p0QC4bTeZzf.jpg,Merchant Ivory Productions-Film Four International,United Kingdom,1987-09-18,0.0,134.0,English,7.1
3096,My Man Godfrey,1957,Comedy-Romance,0,en,My Man Godfrey,/1kc47vqV0CTIlJssyGNvqHvzEhj.jpg,Universal Pictures,United States of America,1936-09-17,0.0,94.0,English-Magyar,7.7
3099,Shampoo,1975,Comedy-Drama-Romance,0,en,Shampoo,/6jmFvXPV6OhtX3AkAVnH7rwdeUJ.jpg,Columbia Pictures,United States of America,1975-03-13,0.0,109.0,English,6.3
3101,Fatal Attraction,1987,Drama-Horror-Mystery-Romance-Thriller,14000000,en,Fatal Attraction,/qHditPFIFCbXJKGLTPzvIagg6XD.jpg,Paramount Pictures,United States of America,1987-09-11,320145693.0,119.0,English,6.6
3102,Jagged Edge,1985,Mystery-Thriller,15000000,en,Jagged Edge,/imgKjDQfYbIxuuvNtqoENiCURDU.jpg,Columbia Pictures-Delphi IV Productions,United States of America,1985-10-04,0.0,108.0,English,6.5
3103,Stanley & Iris,1990,Drama-Romance,23000000,en,Stanley & Iris,/AugbguhFPQ2aHDKMyBecaJiQLWy.jpg,Star Partners II Ltd.-Metro-Goldwyn-Mayer (MGM),United States of America,1990-02-09,5820015.0,104.0,English,5.7
3104,Midnight Run,1988,Action-Adventure-Comedy-Crime,30000000,en,Midnight Run,/pVUfLM9z2H2rxB4Til8YvjUjnp.jpg,Universal Pictures-City Light Films,United States of America,1988-07-20,38413606.0,126.0,Český-English,7.2
3105,Awakenings,1990,Drama,0,en,Awakenings,/6vkJhhd9h9QxMGHYQjVY1fY5XSI.jpg,Parkes/Lasker productions,United States of America,1990-12-19,52096475.0,120.0,English,7.6
3106,Come See the Paradise,1990,Drama-History-Romance,0,en,Come See the Paradise,/xuZQbo67enGmL3CbyrUAorTjAVu.jpg,Twentieth Century Fox Film Corporation,United States of America,1990-08-17,0.0,133.0,English-Français,6.1
3107,Backdraft,1991,Action-Crime-Drama-Mystery-Thriller,75000000,en,Backdraft,/3E2puQrspfkGC6XuxGdB9ghXPtY.jpg,Universal Pictures-Trilogy Entertainment Group-Imagine Films Entertainment,United States of America,1991-05-24,152368585.0,137.0,English,6.4
3110,Country,1984,Drama,0,en,Country,/1x0ZMJOadDz18Y9RcJZPe39deT3.jpg,Touchstone Pictures,United States of America,1984-09-29,0.0,105.0,English,6.3
3111,Places in the Heart,1984,Drama-Family,0,en,Places in the Heart,/nlTs2BfNGf6EEqpqC76M0fgTsDQ.jpg,TriStar Pictures-Delphi II Productions,United States of America,1984-09-11,0.0,111.0,English,7.1
3113,End of Days,1999,Action-Fantasy-Horror-Mystery-Thriller,100000000,en,End of Days,/bEIjH6GroeWaBkn6o7MVpMNbuyw.jpg,Beacon Communications,United States of America,1999-11-24,211989043.0,121.0,English-Italiano-Latin,5.5
3114,Toy Story 2,1999,Animation-Children's-Comedy-Family,90000000,en,Toy Story 2,/3CmK3XurcLeUyMifCR28ibzupbB.jpg,Pixar Animation Studios,United States of America,1999-10-30,497366869.0,92.0,English,7.3
3115,Flawless,1999,Comedy-Drama,0,en,Flawless,/eXPBduJ3PivR60dJ5BYd2gcyAud.jpg,Metro-Goldwyn-Mayer (MGM),United States of America,1999-11-26,4488529.0,112.0,English,5.9
3116,Miss Julie,1999,Drama,0,en,Miss Julie,/fG5KHpVXCBgnTPRGFGAgcWy4nWC.jpg,Moonstone Entertainment-Red Mullet Productions,United Kingdom-United States of America,1999-09-12,0.0,103.0,English,6.3
3117,Ride with the Devil,1999,Drama-Romance-War-Western,38000000,en,Ride with the Devil,/opZXjd8OT1j2mESyLa0XLdbMCFC.jpg,Universal Pictures-Good Machine,United States of America,1999-11-24,635096.0,138.0,English,6.6
3118,Tumbleweeds,1999,Comedy-Drama,312000,en,Tumbleweeds,/aNdLEAK48fjVPk9r6Ei6r90Itgz.jpg,Fine Line Features,United States of America,1999-11-28,1281176.0,102.0,English,6.2
3122,Santa Fe Trail,1940,Action-Drama-Romance-Western,0,en,Santa Fe Trail,/9b0zNSfG1mS1GSXSE4HfxQhvcMc.jpg,Warner Bros.,United States of America,1940-12-13,0.0,110.0,English,3.6
3124,Agnes Browne,1999,Comedy-Drama,0,en,Agnes Browne,/n7VbmERQZKTedbdHjRrURMA7hbM.jpg,,,1999-11-08,0.0,92.0,English,6.3
3129,Sweet and Lowdown,1999,Comedy-Drama,0,en,Sweet and Lowdown,/3xiKrtT4hhrCiSXGrC8i88ctIYw.jpg,Sweetland Films-Magnolia Productions,United States of America,1999-12-03,0.0,95.0,English,6.8
3131,Broadway Damage,1997,Comedy,0,en,Broadway Damage,/iUyvUNUoX7KKFHPVKyVXgOXGx2e.jpg,,,1997-08-26,0.0,0.0,English,6.0
3132,Daddy Long Legs,1919,Comedy-Drama-Music-Romance,0,en,Daddy Long Legs,/AlvI1v9LVR0iU2VfgVZJsVxCpeW.jpg,Twentieth Century Fox Film Corporation,United States of America,1955-05-05,0.0,126.0,English-Deutsch,6.4
3133,Go West,1925,Comedy-Western,0,en,Go West,/chZ6GbfTIKgD6nYmUKZScDAnIo8.jpg,Buster Keaton Productions,United States of America,1925-11-01,0.0,69.0,English,6.8
3138,Stealing Home,1988,Drama-Romance,0,en,Stealing Home,/3sLNWC6OZCSF1IJgqzxF4nLlYXa.jpg,The Mount Company-Warner Bros.,United States of America,1988-08-26,7467504.0,98.0,English,5.9
3139,Tarzan the Fearless,1933,Action-Adventure,0,en,Tarzan the Fearless,/eEqlUQ1UwyKkcFf6Yu6uOvXA0zp.jpg,Sol Lesser Productions,United States of America,1933-08-11,0.0,85.0,English,2.8
3142,U2: Rattle and Hum,1988,Documentary-Music-Musical,0,en,U2: Rattle and Hum,/bFgdLWRpvS1rKxR5GADEyvgLm56.jpg,Paramount Pictures,United States of America,1988-11-04,0.0,98.0,English,6.3
3143,Hell in the Pacific,1968,Drama-War,0,en,Hell in the Pacific,/vtXTjpIZT32ciDaWbuk6XGT8C4c.jpg,Selmur Productions,United States of America,1968-12-19,0.0,103.0,English-日本語,6.8
3146,Deuce Bigalow: Male Gigolo,1999,Comedy,17000000,en,Deuce Bigalow: Male Gigolo,/1AGR1KdIk1llaW983XsW5YsoPsI.jpg,Happy Madison Productions-Quinta Communications-Touchstone Pictures,United States of America,1999-12-10,65535067.0,88.0,English,5.4
3149,Diamonds,1999,Comedy-Drama-Mystery,0,en,Diamonds,/6sjCYkq3OhOgJXnOQ1XnfXw6t41.jpg,,,1999-12-10,0.0,91.0,English-Deutsch-Polski,5.4
3154,Blood on the Sun,1945,Action-Drama-War,0,en,Blood on the Sun,/43WkbXQJeeIpmghkHNSzDonlqq.jpg,William Cagney Productions,United States of America,1945-04-26,0.0,93.0,English,5.1
3155,Anna and the King,1999,Drama-History-Romance,75000000,en,Anna and the King,/518WmPyfc9YcnFiehqCiyGgbhmt.jpg,Fox 2000 Pictures,Malaysia-United States of America,1999-12-16,0.0,148.0,English-ภาษาไทย,6.4
3156,Bicentennial Man,1999,Comedy-Drama-Sci-Fi-Science Fiction,100000000,en,Bicentennial Man,/pt57Kwkd2g2xdYFZKx3yCoz9Xim.jpg,Laurence Mark Productions-1492 Pictures-Columbia Pictures Corporation-Touchstone Pictures-Radiant Productions,Germany-United States of America,1999-12-17,93700000.0,131.0,English,6.9
3157,Stuart Little,1999,Animation-Children's-Comedy-Family-Fantasy,133000000,en,Stuart Little,/539JU71suy9q4Wd5vvkKQLl5fTC.jpg,Columbia Pictures Corporation-Global Medien KG-Franklin/Waterman Productions,Germany-United States of America,1999-12-17,300135367.0,84.0,English,5.8
3159,Fantasia 2000,1999,Animation-Children's-Family-Music-Musical,80000000,en,Fantasia 2000,/5rwAtUaKEK48CPUijVfVU0IPKPZ.jpg,Walt Disney Pictures,United States of America,1999-12-17,90874570.0,74.0,English,7.0
3160,Magnolia,1999,Drama,37000000,en,Magnolia,/jxkHxPiMfGiFvxSOduNV4oIKJI5.jpg,New Line Cinema-Ghoulardi Film Company-The Magnolia Project,United States of America,1999-12-08,48451803.0,188.0,English-Français-Deutsch,7.5
3161,Onegin,1999,Drama-Romance,14000000,en,Onegin,/uvgFrqqto6EoUirqCUfvqkSpEPe.jpg,CanWest Global Communications Corporationt-Onegin Productions,United Kingdom-Russia-United States of America,1999-12-22,206128.0,104.0,English,5.8
3162,Simpatico,1999,Comedy-Drama,10000000,en,Simpatico,/z4YysyDmadnnGbIbb15mKogG7jN.jpg,Fine Line Features-Emotion Pictures-Canal+-Zeal Pictures,France-United Kingdom-United States of America,1999-09-15,929606.0,106.0,English,5.3
3163,Topsy-Turvy,1999,Comedy-Drama-Music,0,en,Topsy-Turvy,/mUDH3XjYO3AU1alLpWGtkXfU0LK.jpg,Newmarket Capital Group-Goldwyn Films-The Greenlight Fund-Thin Man Films,United Kingdom-United States of America,1999-09-03,0.0,160.0,English-Français-Deutsch-Italiano-日本語,6.7
3165,Boiling Point,1993,Action-Adventure-Crime-Drama-Thriller,0,en,Boiling Point,/okpmrzlVDdXNhQms2I41Yek6Wyv.jpg,StudioCanal-Warner Bros.,United States of America,1993-04-16,0.0,92.0,English,4.6
3166,Brenda Starr,1989,Adventure-Fantasy,0,en,Brenda Starr,/j3GXTuCwqXZSywIaRRtpEctoAg6.jpg,New World Pictures-AM/PM Entertainment-Tribune Entertainment,United States of America,1989-05-15,0.0,93.0,English,5.1
3167,Carnal Knowledge,1971,Drama,0,en,Carnal Knowledge,/rjXLiPokqTsAlXFROuWsMemqvVQ.jpg,AVCO Embassy Pictures,United States of America,1971-10-21,28623900.0,98.0,English,6.7
3168,Easy Rider,1969,Adventure-Drama,360000,en,Easy Rider,/e3jHM20jbKZbXYjRwmfQOJ0VnzP.jpg,Columbia Pictures-Raybert Productions-Pando Company Inc.,United States of America,1969-05-07,0.0,95.0,English,7.0
3170,Hi-Yo Silver,1940,Western,0,en,Hi-Yo Silver,/bg7I6YLccqoim1EjlE6qHOz8oIg.jpg,Republic Pictures (I),United States of America,1940-04-10,0.0,68.0,,0.0
3171,Room at the Top,1959,Drama-Romance,0,en,Room at the Top,/84PGgmDrXNIyaQKh0vqr2ztvKl8.jpg,Romulus Films-Remus,United Kingdom,1959-01-22,0.0,115.0,English,6.0
3173,Any Given Sunday,1999,Drama,55000000,en,Any Given Sunday,/ofxxBtOoNRQD9yuiVIEo8sbsqkK.jpg,Donners' Company-Ixtlan-Warner Bros.,United States of America,1999-12-16,100230832.0,163.0,English,6.8
3174,Man on the Moon,1999,Comedy-Drama-Romance,82000000,en,Man on the Moon,/otB2n1cXZ6ASbbRSwKm0Ze7kcNn.jpg,Mutual Film Company,United States of America,1999-12-22,47434430.0,118.0,English,6.9
3175,Galaxy Quest,1999,Adventure-Comedy-Family-Sci-Fi-Science Fiction,45000000,en,Galaxy Quest,/ahpUPhVlwAWic9N0SfNkxs8e66W.jpg,DreamWorks SKG-Gran Via Productions,United States of America,1999-12-23,90683916.0,102.0,English,6.9
3177,Next Friday,1999,Comedy,11000000,en,Next Friday,/zUzn6YBbnEhdIkqtf9w0xG58NMC.jpg,New Line Cinema,United States of America,2000-01-12,59827328.0,98.0,English,6.5
3179,Angela's Ashes,1999,Drama,25,en,Angela's Ashes,/k5RM5J582tviQSXhYkKvYnQCkmc.jpg,Paramount Pictures-Universal Pictures,Ireland-United States of America,1999-12-25,13.0,145.0,English,7.0
3181,Titus,1999,Drama-History-Thriller,0,en,Titus,/82mCeQoeT2C7h7vR6Ot9MQotE1R.jpg,Overseas FilmGroup-NDF International-Clear Blue Sky Productions-Urania Pictures S.r.l.-Titus Productions Ltd.,United Kingdom-Italy-United States of America,1999-12-25,0.0,162.0,English-Latin,6.5
3184,Montana,1998,Action-Comedy-Crime-Drama,0,en,Montana,/cm2AVOvBlzZR8o9L0JLzGAmMSkW.jpg,Zeta Entertainment-Initial Entertainment Group (IEG)-No Bones Productions,United States of America,1998-01-01,0.0,96.0,English,4.8
3185,Snow Falling on Cedars,1999,Drama-Romance,0,en,Snow Falling on Cedars,/1U1U7cKN19roW3YgfzP6EVMAWXj.jpg,Universal Pictures-The Kennedy/Marshall Company,United States of America,1999-12-22,0.0,127.0,Deutsch-日本語-English,6.3
3186,"Girl, Interrupted",1999,Drama,40000000,en,"Girl, Interrupted",/vp46lgVDiFdT4Hw5WIISOPwnMaH.jpg,Columbia Pictures Corporation-3 Arts Entertainment-Global Entertainment Productions GmbH & Company Medien KG-Red Wagon Entertainment,Germany-United States of America,1999-12-21,0.0,127.0,English,7.6
3187,Trans,1998,Drama,0,en,Trans,/pjFdc9K7huhIMmCXdA7PxHGBTZt.jpg,,,1998-09-11,0.0,80.0,,0.0
3189,My Dog Skip,1999,Comedy-Drama-Family,7000000,en,My Dog Skip,/t1jsRTNF1LcVBTfpXWNfrPjgoG1.jpg,Alcon Entertainment-Warner Bros.,United States of America,2000-01-14,0.0,95.0,English,6.5
3190,Supernova,2000,Adventure-Horror-Sci-Fi-Science Fiction-Thriller,90000000,en,Supernova,/xSw9HKPKwFx63p2puHQkxcmCVia.jpg,United Artists-Metro-Goldwyn-Mayer (MGM)-Hammerhead Productions-Screenland Pictures,Switzerland-United States of America,2000-01-14,14828081.0,91.0,English,4.9
3193,Creature,1999,Documentary-Horror,3000000,en,Creature,/zVAWUDvfcJUPUwgl79YMq4u12xu.jpg,The Bubble Factory-Lockjaw Productions,United States of America,2011-09-09,0.0,95.0,English,4.0
3195,Tess of the Storm Country,1922,Drama-Romance,0,en,Tess of the Storm Country,/prwkCGF1ZoQihqAEaxkkjDl9ZPp.jpg,Mary Pickford Company,United States of America,1922-11-12,0.0,118.0,,5.0
3196,Stalag 17,1953,Comedy-Drama-War,1661530,en,Stalag 17,/vyXFk2b6X4cEBJvKMBoi3fdlFgC.jpg,Paramount Pictures,United States of America,1953-05-29,0.0,120.0,English-Deutsch-Pусский,7.6
3198,Papillon,1973,Crime-Drama,12000000,en,Papillon,/q1tmTQvEWbJgf8eccX1XWXxWKkK.jpg,Solar Productions-Allied Artists Pictures-Corona-General,United States of America,1973-12-13,53267000.0,151.0,English-Español,7.8
3199,Pal Joey,1957,Comedy-Music-Musical-Romance,0,en,Pal Joey,/3dwcWwTEvbygxDQtGJw4k9NevPH.jpg,Essex Productions,United States of America,1957-10-25,0.0,111.0,English,5.9
3201,Five Easy Pieces,1970,Drama,0,en,Five Easy Pieces,/4JsIxivzyj6xEiX1DrD8icONjqZ.jpg,Raybert Productions,United States of America,1970-09-12,0.0,98.0,English,7.2
3203,Dead Calm,1989,Crime-Drama-Horror-Thriller,10000000,en,Dead Calm,/oA0rhf1ItxjMobrzjZG24uKAylU.jpg,Kennedy Miller Productions,Australia-United States of America,1989-04-07,7825000.0,96.0,English-Italiano,6.6
3206,Against All Odds,1984,Action-Adventure-Crime-Drama-Mystery-Romance-Thriller,0,en,Against All Odds,/vhAWYo9ao2INJaLXDRbK7bVzLcX.jpg,Columbia Pictures,United States of America,1984-03-02,0.0,128.0,English,5.7
3210,Fast Times at Ridgemont High,1982,Comedy,4500000,en,Fast Times at Ridgemont High,/9y5rSeO0xH3m5oRJmhBusDkiS0j.jpg,Universal Pictures-Refugee Films,United States of America,1982-08-13,27092880.0,90.0,English,7.0
3212,Born to Win,1971,Comedy-Crime-Drama,0,en,Born to Win,/yOnmSnEeLhTRx7Uz1TEs0a4atr4.jpg,Segal-Tokofsky Productions Inc.-Edward Spector Productions Inc.,United States of America,1971-12-01,0.0,88.0,English,6.1
3213,Batman: Mask of the Phantasm,1993,Action-Adventure-Animation-Children's-Family,6000000,en,Batman: Mask of the Phantasm,/l4jaQjkgznu2Rz05X18f24UjPNW.jpg,DC Comics-Warner Bros.,United States of America,1993-12-25,5617391.0,76.0,Český-English,7.4
3214,American Flyers,1985,Drama,0,en,American Flyers,/qf1L3nIyOW49kmxtWKN13VGz0Vv.jpg,Warner Bros.-WW Production,United States of America,1985-08-16,1400000.0,113.0,English,6.1
3215,Voyage of the Damned,1976,Drama,0,en,Voyage of the Damned,/8gGhEfXvAzIu2amrpL8wi0g52T0.jpg,,United Kingdom,1976-12-22,0.0,155.0,English,5.5
3218,Poison,1991,Drama-Horror-Science Fiction,250000,en,Poison,/1TlQu3bzXfX0RFQO48pNuZTtkC3.jpg,Poison L.P.,United States of America,1991-04-05,609524.0,85.0,English,6.4
3219,Pacific Heights,1990,Crime-Thriller,0,en,Pacific Heights,/dAkfUZz0nuG2M7wPAnYwSENuJNe.jpg,Morgan Creek Productions,United States of America,1990-09-28,29381956.0,102.0,English,6.0
3220,Night Tide,1961,Drama-Thriller,0,en,Night Tide,/m12roN0P55AI70FJ2Hjn2lrTPTw.jpg,Phoenix Films,United States of America,1961-08-15,0.0,84.0,English,6.2
3222,Carmen,1984,Drama-Music,0,fr,Carmen,/g5nvP3twQyJYxfLknIOqFBlDaok.jpg,Opera Film Produzione-Gaumont International-Production Marcel Dassault-Coproducción Italia-Francia,Italy-France,1984-03-14,0.0,152.0,Français,5.9
3225,Down to You,2000,Comedy-Drama-Family-Romance,9000000,en,Down to You,/qnT0Lf9ArebC4iGCAajVnWbbqKc.jpg,Miramax Films,United States of America,2000-01-21,0.0,91.0,English-Français,4.9
3228,Wirey Spindell,1999,Comedy,0,en,Wirey Spindell,,,,2000-01-21,0.0,0.0,,5.5
3229,Another Man's Poison,1952,Crime-Drama-Thriller,0,en,Another Man's Poison,/vFesdMHDrBZ3XdKWILsbfDLhwpE.jpg,Angel Productions,United Kingdom,1951-11-20,0.0,90.0,English,6.4
3232,Seven Chances,1925,Comedy-Romance,0,en,Seven Chances,/a1dHRDzibP33nnIk48UkXVjZdWs.jpg,Buster Keaton Productions,United States of America,1925-03-11,0.0,56.0,English,7.3
3233,Smashing Time,1967,Comedy,0,en,Smashing Time,/zKv2QBtECfPfkvoanuFBP4kurGO.jpg,Paramount Pictures,United Kingdom,1967-12-20,0.0,96.0,English,4.8
3234,Train Ride to Hollywood,1978,Comedy-Fantasy,0,en,Train Ride to Hollywood,/5MM04G8JJtCNfNAqFNZfKeqYsW1.jpg,Billy Jack Enterprises-Crystal Jukebox Film Corp.,United States of America,1975-10-01,0.0,89.0,English,0.0
3235,Where the Buffalo Roam,1980,Comedy-Drama,0,en,Where the Buffalo Roam,/etoQq5a3fDuj2hKMLxUCnKqiIJh.jpg,Universal Pictures,United States of America,1980-04-25,6659377.0,96.0,English,6.1
3236,Zachariah,1971,Action-Comedy-Western,0,en,Zachariah,/dCoDvHyHXoYcG4fTCj8W5om9hKR.jpg,,,1971-01-12,0.0,93.0,,7.0
3238,Eye of the Beholder,1999,Drama-Mystery-Thriller,15000000,en,Eye of the Beholder,/8HqoPlkABscGIUUrv5DBq7SLdKm.jpg,Destination Films,Australia-Canada-United Kingdom,1999-09-04,0.0,109.0,English-Français,5.3
3242,Santitos,1997,Comedy-Drama-Foreign-Romance,0,en,Santitos,/jwD6dboXVeGAa7CJ7cK4wRPo5VY.jpg,Tabasco films-Instituto Mexicano de Cinematografía (IMCINE)-Fondo para la Producción Cinematográfica de Calidad (FOPROCINE)-Maite Argüelles-Coproducción México-Francia-España-Canadá-EEUU-Fondo de Fomento a la Calidad Cinematográfica-Springall Pictures-José Pinto,Canada-France-Mexico-Spain-United States of America,1999-01-23,0.0,105.0,Español,6.3
3243,Encino Man,1992,Comedy-Family,0,en,Encino Man,/xSjdE12wXgdJwX3mvGAniNFMbTi.jpg,Hollywood Pictures-Touchwood Pacific Partners 1,United States of America,1992-05-22,40693477.0,88.0,English-Français,5.6
3246,Malcolm X,1992,Drama-History,34000000,en,Malcolm X,/jDQ2iBJuiimvYqk9orA2YaigBmW.jpg,JVC Entertainment-40 Acres & A Mule Filmworks-Warner Bros.,United States of America,1992-11-18,48169908.0,202.0,العربية-English,7.3
